date,vs5y Production,vs5y Power Burn,vs5y Net Burn,vs5y Net Import,vs5y Storage Level,Production S1,Production S2,Net Import,Power Burn, Net Burn,Adjusted Balance
2016/7/19,4.2,6.4,6.9,-1.4,539.6,-1.0,-0.6,0.5,2.6,1.9,-0.3
2016/7/20,4.0,6.4,7.2,-1.5,534.6,-0.8,-0.7,0.1,2.4,2.2,-0.3
2016/7/21,4.1,7.0,7.9,-1.3,527.2,-0.4,-0.6,0.4,2.8,2.7,-0.3
2016/7/22,4.3,5.6,6.2,-0.5,517.1,-0.3,-0.3,1.0,0.9,0.6,-1.3
2016/7/23,4.8,4.2,5.1,-0.4,508.6,0.2,0.3,0.8,-0.9,-0.9,-1.3
2016/7/24,4.6,5.6,6.0,-0.7,502.3,0.1,0.1,0.4,0.4,-0.1,-1.3
2016/7/25,5.1,6.0,5.8,-0.7,494.4,1.0,0.8,0.3,0.4,-0.5,-1.3
2016/7/26,5.5,5.0,4.8,-0.8,485.3,1.1,1.0,0.0,-0.8,-1.6,-1.3
2016/7/27,5.1,4.3,3.9,-0.9,476.1,0.8,0.5,-0.3,-1.4,-2.2,-1.3
2016/7/28,5.2,4.7,4.6,-0.9,467.3,0.7,0.6,-0.4,-0.7,-1.1,-1.3
2016/7/29,5.7,4.0,4.2,-1.7,459.3,0.9,0.8,-1.0,-1.1,-1.0,-1.2
2016/7/30,5.8,3.0,3.8,-2.1,455.4,0.9,0.6,-1.1,-1.8,-1.1,-1.2
2016/7/31,5.6,1.8,3.4,-2.1,454.6,0.5,0.2,-0.9,-2.8,-1.3,-1.2
2016/8/1,5.2,3.5,5.2,-1.8,454.0,0.4,-0.1,-0.2,-0.6,0.9,-1.2
2016/8/2,5.5,4.6,5.2,-2.0,449.6,0.3,-0.2,-0.4,0.8,0.9,-1.2
2016/8/3,5.4,4.9,5.1,-2.2,444.8,0.3,0.0,-0.6,1.2,0.7,-1.2
2016/8/4,5.1,4.9,6.0,-2.1,439.5,0.0,-0.2,-0.4,1.1,1.5,-1.2
2016/8/5,4.7,4.1,4.6,-2.3,433.3,-0.3,-0.5,-0.6,0.3,-0.1,-0.9
2016/8/6,4.5,2.4,2.6,-2.2,428.6,0.0,-0.5,-0.6,-1.4,-2.1,-0.9
2016/8/7,4.6,1.6,2.5,-2.6,427.7,0.1,-0.2,-0.8,-2.2,-2.1,-0.9
2016/8/8,4.9,3.2,4.2,-2.3,427.5,0.3,0.2,-0.3,-0.6,-0.2,-0.9
2016/8/9,4.8,4.1,5.0,-2.0,425.3,-0.3,-0.3,0.0,0.4,0.6,-0.9
2016/8/10,5.0,5.2,6.5,-1.7,420.3,-0.2,-0.2,0.2,1.6,2.2,-0.9
2016/8/11,4.5,5.8,7.0,-1.6,412.0,-0.3,-0.3,0.4,2.2,2.5,-0.9
2016/8/12,5.1,5.5,5.8,-1.6,399.2,0.2,0.2,0.4,1.7,1.1,-1.0
2016/8/13,4.8,3.8,4.2,-2.2,387.8,-0.2,0.0,-0.2,-0.1,-0.6,-1.0
2016/8/14,5.1,3.5,3.7,-2.2,380.6,0.4,0.3,-0.1,-0.6,-1.3,-1.0
2016/8/15,4.7,4.4,4.6,-2.0,374.4,-0.3,0.0,0.1,0.0,-0.6,-1.0
2016/8/16,5.4,4.3,4.3,-2.0,366.7,0.5,0.5,-0.1,-0.4,-1.0,-1.0
2016/8/17,5.5,5.1,4.7,-2.7,359.1,0.3,0.3,-0.7,0.4,-0.5,-1.0
2016/8/18,5.5,5.8,6.0,-2.0,350.8,0.4,0.4,0.1,1.2,1.2,-1.0
2016/8/19,5.2,5.4,6.2,-2.2,342.6,0.3,0.4,0.0,0.8,1.5,-0.9
2016/8/20,4.7,2.7,3.3,-2.1,337.6,0.2,-0.1,0.0,-1.9,-1.5,-0.9
2016/8/21,4.7,2.9,3.3,-2.0,337.6,0.0,-0.2,0.0,-1.6,-1.3,-0.9
2016/8/22,5.0,4.0,5.4,-2.2,337.3,0.3,0.2,0.0,-0.3,0.8,-0.9
2016/8/23,5.2,2.5,4.9,-2.8,335.3,-0.3,0.1,-0.3,-1.8,0.1,-0.9
2016/8/24,5.0,1.8,3.3,-2.4,332.1,-0.5,0.0,-0.1,-2.3,-1.6,-0.9
2016/8/25,5.1,3.6,3.6,-2.1,328.9,0.0,0.0,0.3,0.0,-1.0,-0.9
2016/8/26,4.8,3.8,3.6,-1.5,323.0,-0.3,-0.1,0.5,0.6,-0.7,0.3
2016/8/27,5.2,3.8,4.3,-1.8,317.4,0.1,0.4,0.2,0.8,0.3,0.3
2016/8/28,5.0,3.5,3.9,-2.1,316.7,-0.3,0.0,0.0,0.3,-0.2,0.3
2016/8/29,5.4,5.2,5.2,-2.1,315.1,-0.3,0.0,0.2,2.0,1.1,0.3
2016/8/30,5.5,4.2,3.8,-2.7,309.3,-0.7,-0.4,-0.4,0.7,-0.3,0.3
2016/8/31,5.5,2.2,1.8,-3.0,304.6,-0.6,-0.2,-0.8,-1.5,-2.2,0.3
2016/9/1,5.3,1.1,1.0,-4.0,300.2,-0.4,-0.2,-2.0,-2.6,-2.7,0.3
2016/9/2,5.4,2.7,3.1,-4.0,297.8,-0.4,-0.5,-1.6,-0.7,-0.3,2.0
2016/9/3,5.8,2.3,3.7,-3.7,297.3,0.5,-0.1,-1.2,-0.9,0.4,2.0
2016/9/4,5.8,0.5,3.0,-4.2,301.7,0.6,0.0,-1.4,-2.5,-0.2,2.0
2016/9/5,5.8,-1.2,1.5,-3.9,306.0,0.6,0.1,-0.7,-3.8,-1.6,2.0
2016/9/6,5.9,2.1,4.3,-3.8,308.7,1.0,0.6,-0.2,0.3,1.7,2.0
2016/9/7,6.0,4.4,6.2,-2.6,305.2,0.2,0.4,1.3,3.0,3.6,2.0
2016/9/8,5.7,4.5,6.2,-2.6,298.0,0.3,0.2,1.0,2.8,2.9,2.0
2016/9/9,5.5,4.0,5.2,-2.7,289.4,0.0,0.2,0.7,1.8,1.2,2.0
2016/9/10,4.8,-0.2,0.9,-2.7,282.9,-0.4,-0.3,0.2,-2.6,-3.4,2.0
2016/9/11,4.9,-0.4,0.7,-2.9,282.3,-0.3,-0.3,0.0,-2.4,-3.2,2.0
2016/9/12,4.7,1.9,3.5,-3.1,281.9,-0.3,-0.3,-0.2,0.0,-0.1,2.0
2016/9/13,3.8,3.7,3.9,-3.0,278.7,-1.2,-1.1,0.1,1.4,0.1,2.0
2016/9/14,3.4,3.7,3.1,-2.6,272.3,-1.6,-1.4,0.6,1.1,-0.6,2.0
2016/9/15,3.4,4.4,4.7,-2.7,265.3,-0.9,-1.0,0.4,2.0,1.4,2.0
2016/9/16,3.4,3.5,4.2,-2.3,258.1,-0.4,-0.8,0.5,1.0,1.0,1.0
2016/9/17,3.4,1.3,2.0,-1.9,250.7,-0.2,-0.4,0.8,-1.1,-1.1,1.0
2016/9/18,3.8,0.4,1.7,-1.4,247.1,0.2,0.1,1.2,-2.2,-1.5,1.0
2016/9/19,4.1,2.8,3.9,-1.5,243.5,0.8,0.6,0.9,0.1,0.6,1.0
2016/9/20,4.3,2.3,3.1,-1.2,234.9,0.6,0.4,0.8,-0.6,-0.3,1.0
2016/9/21,4.3,3.1,4.3,-1.0,225.5,0.2,0.3,0.8,0.5,1.1,1.0
2016/9/22,4.1,2.0,3.8,-1.3,216.1,0.1,0.0,0.4,-0.5,0.4,1.0
2016/9/23,3.8,1.8,4.4,-1.5,208.3,-0.4,-0.1,-0.1,-0.4,1.1,0.2
2016/9/24,3.4,1.7,3.3,-1.5,203.4,-0.6,-0.4,-0.4,-0.3,0.0,0.2
2016/9/25,3.5,0.4,1.8,-1.5,201.8,-0.5,-0.4,-0.3,-1.7,-1.7,0.2
2016/9/26,3.5,1.9,2.9,-1.5,200.6,-0.1,-0.2,-0.1,-0.1,-0.7,0.2
2016/9/27,3.8,1.3,1.7,-0.9,196.4,-0.2,0.1,0.7,-0.6,-1.6,0.2
2016/9/28,3.7,1.2,1.6,-1.2,194.6,-0.1,-0.1,0.3,-0.6,-1.6,0.2
2016/9/29,4.0,2.6,2.8,-1.1,191.8,-0.1,0.1,0.4,1.1,0.0,0.2
2016/9/30,3.5,2.5,3.0,-1.0,191.3,-0.6,-0.1,0.4,0.9,0.3,0.0
2016/10/1,1.5,0.7,1.1,-2.0,191.8,-1.1,-2.0,-0.6,-0.9,-1.3,0.0
2016/10/2,1.7,0.2,1.6,-2.2,194.1,-0.7,-1.6,-0.7,-1.4,-0.6,0.0
2016/10/3,1.9,0.4,3.1,-1.6,195.6,-0.5,-1.2,-0.2,-1.1,1.1,0.0
2016/10/4,2.4,0.7,2.8,-1.7,194.9,-0.6,-0.6,-0.7,-0.6,0.7,0.0
2016/10/5,2.6,1.6,2.3,-1.7,192.0,-0.8,-0.5,-0.5,0.4,0.0,0.0
2016/10/6,2.5,2.6,3.5,-1.0,187.1,-0.6,-0.5,0.1,1.4,1.1,0.0
2016/10/7,2.9,1.9,2.7,-2.1,181.9,0.2,0.2,-0.5,0.7,0.2,-0.8
2016/10/8,3.1,1.1,1.2,-2.3,180.6,0.4,0.5,-0.4,0.0,-1.2,-0.8
2016/10/9,2.8,0.5,0.9,-2.3,182.4,0.3,0.2,-0.2,-0.7,-1.5,-0.8
2016/10/10,2.9,0.6,1.6,-2.2,183.2,0.5,0.5,-0.1,-0.7,-0.7,-0.8
2016/10/11,2.8,0.1,1.7,-2.5,181.8,0.2,0.3,-0.1,-1.2,-0.5,-0.8
2016/10/12,3.1,-0.4,1.9,-3.3,181.5,0.3,0.5,-1.1,-1.6,-0.1,-0.8
2016/10/13,3.1,-0.4,-0.1,-3.6,179.3,0.2,0.4,-1.2,-1.3,-2.1,-0.8
2016/10/14,2.8,-1.1,0.6,-3.5,175.5,-0.1,0.1,-0.8,-1.5,-0.8,-0.7
2016/10/15,2.4,-1.7,1.4,-3.4,173.1,-0.4,-0.2,-0.7,-1.7,0.2,-0.7
2016/10/16,2.3,-2.4,0.3,-3.6,175.5,-0.2,-0.1,-0.5,-2.0,-0.8,-0.7
2016/10/17,2.5,-1.7,1.4,-3.6,179.2,0.3,0.2,-0.3,-1.0,0.3,-0.7
2016/10/18,3.2,-2.5,-0.6,-4.0,179.4,0.1,0.3,-0.4,-1.4,-1.6,-0.7
2016/10/19,3.2,0.7,1.6,-3.5,177.5,0.3,0.4,0.2,2.1,0.9,-0.7
2016/10/20,3.0,0.8,2.2,-2.5,173.3,0.2,0.3,1.2,2.0,1.5,-0.7
2016/10/21,2.9,0.6,1.9,-2.0,171.1,-0.1,0.2,1.3,1.7,0.9,-0.7
2016/10/22,3.1,-0.9,0.4,-2.1,171.2,0.6,0.4,1.0,0.0,-0.7,-0.7
2016/10/23,3.3,-0.4,1.4,-2.2,174.4,0.6,0.4,0.6,0.4,0.3,-0.7
2016/10/24,3.3,0.7,1.0,-2.7,178.5,0.5,0.2,0.1,1.2,-0.1,-0.7
2016/10/25,3.6,1.1,2.5,-2.1,177.7,0.5,0.5,0.6,1.3,1.4,-0.7
2016/10/26,3.1,2.4,2.7,-3.0,174.8,0.2,0.1,-0.5,2.0,1.1,-0.7
2016/10/27,3.1,3.0,2.7,-3.3,169.7,0.2,0.1,-0.7,2.4,1.0,-0.7
2016/10/28,3.0,2.5,4.7,-3.5,165.1,0.2,0.2,-0.8,1.6,2.9,-0.6
2016/10/29,2.3,3.1,5.5,-3.4,167.7,-0.1,-0.2,-0.7,1.9,3.3,-0.6
2016/10/30,2.7,2.4,3.3,-3.6,174.9,0.0,-0.1,-0.7,0.6,0.3,-0.6
2016/10/31,2.7,2.8,5.3,-3.5,180.3,0.1,0.0,-0.3,0.6,2.0,-0.6
2016/11/1,2.2,2.0,3.8,-3.9,179.8,-1.1,-0.7,-0.7,-0.5,0.0,-0.6
2016/11/2,2.4,2.4,3.7,-3.5,179.6,-0.4,-0.5,-0.3,-0.2,-0.4,-0.6
2016/11/3,2.5,2.6,3.2,-3.6,180.1,-0.2,-0.4,-0.6,0.0,-0.9,-0.6
2016/11/4,2.9,3.1,2.9,-3.6,182.1,0.3,0.0,-0.3,0.5,-1.3,-1.3
2016/11/5,3.0,1.2,1.7,-4.0,182.5,0.4,0.2,-0.4,-1.4,-2.3,-1.3
2016/11/6,2.9,0.5,2.1,-4.3,187.9,0.5,0.3,-0.3,-1.9,-1.3,-1.3
2016/11/7,2.7,1.4,1.5,-4.3,193.9,0.5,0.3,-0.1,-0.6,-1.8,-1.3
2016/11/8,2.8,2.3,3.5,-4.0,198.0,0.1,0.2,0.2,0.5,0.8,-1.3
2016/11/9,3.2,2.8,2.9,-3.7,200.8,-0.2,0.2,0.2,0.8,0.2,-1.3
2016/11/10,3.3,3.2,4.4,-4.4,201.0,0.1,0.3,-0.1,1.2,1.9,-1.3
2016/11/11,3.6,4.3,5.0,-4.9,202.4,0.5,0.4,-0.8,2.2,2.3,-2.7
2016/11/12,3.9,2.7,2.6,-4.3,204.9,0.2,0.6,-0.3,0.5,-0.4,-2.7
2016/11/13,3.9,2.3,3.9,-4.6,210.2,0.2,0.6,-0.4,-0.1,0.8,-2.7
2016/11/14,4.0,3.0,3.7,-4.7,218.2,0.4,0.7,-0.5,0.3,0.4,-2.7
2016/11/15,3.8,4.2,4.8,-4.1,223.7,0.0,0.1,0.5,1.3,1.1,-2.7
2016/11/16,4.1,3.6,6.4,-4.1,229.2,-0.1,0.1,0.6,0.4,2.5,-2.7
2016/11/17,3.7,3.9,7.8,-4.8,237.0,-0.1,-0.3,-0.2,0.6,3.4,-2.7
2016/11/18,3.7,3.0,6.5,-5.1,243.4,0.0,-0.1,-0.6,-0.4,1.6,-2.9
2016/11/19,4.1,1.3,2.9,-4.4,250.2,0.4,0.3,0.0,-2.0,-2.2,-2.9
2016/11/20,4.0,0.7,3.1,-4.6,250.7,0.2,0.2,-0.3,-2.4,-2.0,-2.9
2016/11/21,4.1,1.6,4.5,-4.3,245.1,0.4,0.3,0.2,-1.2,-0.5,-2.9
2016/11/22,3.9,2.1,5.3,-3.5,236.3,0.0,0.3,0.4,-0.5,0.1,-2.9
2016/11/23,3.5,2.0,3.6,-3.3,225.8,0.1,0.0,0.5,-0.3,-1.6,-2.9
2016/11/24,3.2,2.9,4.0,-3.8,224.5,-0.2,-0.2,0.0,0.8,-0.8,-2.9
2016/11/25,3.2,2.5,2.8,-3.7,231.1,-0.2,-0.3,0.1,0.5,-1.4,-2.7
2016/11/26,3.3,1.6,2.8,-3.8,235.6,0.0,-0.2,0.1,-0.3,-1.0,-2.7
2016/11/27,3.6,-0.4,3.5,-3.9,240.3,0.2,0.1,0.1,-2.3,-0.2,-2.7
2016/11/28,3.8,0.6,4.6,-3.8,247.0,0.1,0.2,0.1,-1.2,0.8,-2.7
2016/11/29,3.2,2.7,5.4,-4.6,253.2,0.0,-0.4,-0.5,1.1,1.6,-2.7
2016/11/30,3.0,3.0,5.1,-4.4,258.7,-0.1,0.0,-0.4,1.3,1.3,-2.7
2016/12/1,3.0,1.4,2.9,-3.7,261.0,-0.4,-0.3,0.7,-0.4,-1.1,-2.7
2016/12/2,2.7,1.6,2.5,-3.9,256.1,-0.6,-0.4,0.4,-0.1,-1.4,-3.3
2016/12/3,3.0,0.3,0.6,-3.1,248.6,-0.2,-0.1,1.0,-1.2,-3.2,-3.3
2016/12/4,2.6,-0.2,0.7,-3.0,240.3,-0.4,-0.3,1.0,-1.5,-2.8,-3.3
2016/12/5,2.6,-0.2,1.4,-3.0,231.6,-0.1,0.0,0.7,-1.5,-1.7,-3.3
2016/12/6,2.5,0.0,2.0,-3.2,224.9,-0.3,-0.3,0.3,-1.3,-0.7,-3.3
2016/12/7,2.9,0.3,2.1,-3.2,218.9,-0.4,-0.1,0.1,-0.5,-0.1,-3.3
2016/12/8,2.4,2.2,4.4,-2.6,209.3,-0.9,-0.8,0.6,1.8,2.6,-3.3
2016/12/9,2.8,-0.2,0.4,-2.4,187.3,-0.4,-0.5,0.8,-0.7,-1.6,-3.7
2016/12/10,4.2,-3.0,-1.3,-2.9,168.8,0.4,0.7,0.3,-3.3,-3.0,-3.7
2016/12/11,4.1,-2.0,-0.1,-2.7,160.6,0.5,0.6,0.5,-1.8,-1.5,-3.7
2016/12/12,4.1,0.4,0.9,-2.1,157.8,0.5,0.6,0.9,0.8,-0.3,-3.7
2016/12/13,3.5,0.8,1.7,-3.1,150.0,0.0,0.1,0.0,1.1,0.5,-3.7
2016/12/14,3.8,0.9,1.9,-2.3,133.7,0.4,0.4,0.3,1.1,0.8,-3.7
2016/12/15,3.6,0.4,1.4,-0.9,110.9,0.0,0.4,1.6,0.6,0.3,-3.7
2016/12/16,3.6,-0.7,2.0,-2.3,79.2,0.1,0.3,-0.1,-0.3,1.3,-5.2
2016/12/17,2.4,2.5,5.2,-2.7,59.8,-0.8,-0.9,-0.3,2.9,4.3,-5.2
2016/12/18,1.4,3.0,3.3,-2.7,44.2,-1.6,-1.5,-0.4,2.7,1.4,-5.2
2016/12/19,1.5,-1.9,-0.7,-1.9,9.8,-1.2,-1.1,0.4,-2.9,-3.1,-5.2
2016/12/20,1.2,-2.9,-1.7,-2.5,-28.8,-1.2,-1.3,-0.5,-3.6,-3.8,-5.2
2016/12/21,2.6,-0.4,1.0,-2.7,-52.6,0.1,0.1,-0.9,-0.6,-0.6,-5.2
2016/12/22,3.4,0.9,1.5,-2.6,-66.4,0.6,0.8,-0.9,0.9,0.0,-5.2
2016/12/23,3.4,-0.3,1.3,-3.1,-76.9,0.8,1.0,-0.9,-0.4,-0.2,-3.9
2016/12/24,3.2,-1.7,-0.5,-3.3,-77.5,1.2,0.9,-0.8,-1.9,-1.9,-3.9
2016/12/25,3.4,-2.6,0.3,-3.1,-72.0,1.1,0.8,-0.5,-2.1,-0.3,-3.9
2016/12/26,3.5,-3.1,-0.9,-3.5,-64.9,0.7,0.5,-0.5,-1.8,-1.1,-3.9
2016/12/27,3.6,-2.3,-0.6,-4.0,-56.5,0.6,0.5,-0.5,-0.8,-0.7,-3.9
2016/12/28,4.0,-0.3,2.5,-3.6,-45.9,0.2,0.3,0.0,1.1,2.2,-3.9
2016/12/29,4.3,-0.1,2.9,-3.5,-37.5,0.2,0.5,0.3,1.3,2.3,-3.9
2016/12/30,4.3,-2.2,0.6,-2.6,-26.6,0.5,0.6,0.9,-0.7,-0.1,-3.9
2016/12/31,4.3,-3.3,-2.2,-3.1,-16.6,0.2,0.4,0.5,-1.6,-2.8,-3.9
2017/1/1,3.6,-3.8,-3.8,-4.0,-5.5,-0.3,-0.9,-0.4,-1.9,-4.2,-3.9
2017/1/2,3.6,-3.9,-2.2,-3.8,4.1,-0.1,-0.6,0.0,-1.8,-2.0,-3.9
2017/1/3,3.4,2.6,4.9,-4.9,20.1,-0.1,-0.6,-0.7,4.9,5.3,-3.9
2017/1/4,3.3,3.0,4.6,-4.2,33.9,-0.3,-0.7,-0.1,4.6,4.3,-3.9
2017/1/5,3.2,3.6,5.9,-4.8,27.7,-0.6,-0.7,-0.1,4.7,5.2,-3.9
2017/1/6,2.4,3.3,4.0,-4.5,2.5,-1.5,-1.6,0.3,3.9,2.9,-2.7
2017/1/7,1.6,-2.3,-1.8,-3.9,-25.3,-2.1,-2.0,1.0,-2.5,-3.4,-2.7
2017/1/8,2.4,-5.5,-2.7,-3.3,-50.4,-0.7,-0.7,1.2,-5.9,-4.4,-2.7
2017/1/9,3.0,-1.6,1.0,-3.8,-71.5,-0.4,-0.2,0.7,-1.8,-0.8,-2.7
2017/1/10,3.7,0.1,3.1,-4.7,-82.5,-0.3,0.1,-0.4,-0.3,0.8,-2.7
2017/1/11,3.3,0.4,3.7,-5.3,-80.0,0.3,0.4,-1.3,0.3,1.7,-2.7
2017/1/12,3.5,1.2,2.0,-4.9,-70.9,0.9,0.7,-1.3,1.4,0.1,-2.7
2017/1/13,2.9,3.3,3.7,-3.8,-64.9,0.5,0.4,-0.6,3.9,2.4,-2.0
2017/1/14,2.7,1.2,1.0,-3.7,-66.4,0.2,0.4,-0.2,1.8,-0.3,-2.0
2017/1/15,2.7,-0.1,0.2,-3.7,-65.9,0.1,0.1,0.1,0.1,-1.4,-2.0
2017/1/16,2.6,0.5,1.3,-3.7,-61.9,0.1,-0.1,0.6,-0.2,-0.8,-2.0
2017/1/17,2.6,1.0,2.1,-4.1,-54.3,0.0,-0.1,0.1,0.1,0.0,-2.0
2017/1/18,2.9,3.2,4.4,-3.9,-40.4,0.0,0.1,0.2,2.1,2.4,-2.0
2017/1/19,3.0,1.9,3.6,-3.9,-26.3,0.4,0.2,0.0,0.4,1.5,-2.0
2017/1/20,3.0,4.1,5.9,-4.0,-18.0,0.3,0.4,-0.3,2.6,3.5,-1.9
2017/1/21,2.6,0.9,2.2,-4.5,-4.0,0.1,0.0,-0.6,-0.8,-0.4,-1.9
2017/1/22,2.5,-1.6,0.1,-4.5,20.5,0.2,0.0,-0.5,-3.2,-2.7,-1.9
2017/1/23,2.6,0.3,1.5,-4.3,43.9,0.2,0.1,-0.3,-1.1,-1.3,-1.9
2017/1/24,2.8,1.8,4.6,-4.5,60.5,0.2,0.4,-0.1,0.4,1.8,-1.9
2017/1/25,2.7,2.9,4.7,-4.9,68.2,0.1,-0.1,-0.3,1.4,1.5,-1.9
2017/1/26,2.7,3.4,4.0,-4.4,73.2,0.1,-0.1,0.2,1.9,0.8,-1.9
2017/1/27,2.8,2.4,4.0,-4.0,69.3,0.5,0.1,0.2,0.7,0.7,-2.1
2017/1/28,2.7,-0.7,1.3,-4.3,65.5,0.0,0.1,0.0,-2.1,-1.8,-2.1
2017/1/29,2.7,-1.5,-0.2,-3.6,65.1,0.0,0.1,0.7,-2.7,-3.1,-2.1
2017/1/30,3.0,1.1,2.1,-4.6,60.6,0.1,0.2,0.1,-0.2,-0.8,-2.1
2017/1/31,3.2,0.1,1.2,-3.6,50.9,-0.2,0.0,0.9,-1.2,-1.8,-2.1
2017/2/1,3.9,-0.8,0.8,-4.2,50.4,0.5,0.8,-0.6,-1.9,-1.7,-2.1
2017/2/2,3.7,0.5,2.0,-4.0,53.3,0.4,0.7,-0.2,0.0,0.1,-2.1
2017/2/3,3.6,3.7,4.7,-3.8,48.2,0.3,0.5,0.1,3.6,3.1,-2.9
2017/2/4,3.9,-1.1,1.3,-3.9,41.3,0.5,0.5,-0.1,-1.5,-0.4,-2.9
2017/2/5,4.0,-1.9,-0.5,-4.1,46.5,0.4,0.5,-0.5,-2.2,-2.2,-2.9
2017/2/6,4.2,-0.5,2.3,-4.4,57.9,0.7,0.7,-0.4,-0.7,0.7,-2.9
2017/2/7,4.0,-0.3,2.3,-5.3,71.9,-0.1,0.1,-1.1,-0.3,0.6,-2.9
2017/2/8,4.3,0.9,3.0,-5.1,89.2,0.1,0.3,-0.7,0.9,1.1,-2.9
2017/2/9,4.9,1.0,3.3,-4.3,100.3,0.3,0.6,0.6,0.8,1.2,-2.9
2017/2/10,3.8,0.0,3.5,-3.8,95.1,-0.6,-0.5,0.9,-0.3,1.1,-2.3
2017/2/11,3.8,-0.5,1.3,-4.8,104.9,-0.2,-0.3,0.5,-0.2,-0.9,-2.3
2017/2/12,3.9,0.3,3.3,-4.7,130.3,-0.1,-0.2,0.7,0.5,1.1,-2.3
2017/2/13,4.0,2.4,3.9,-4.9,150.4,0.1,0.0,0.4,2.3,1.1,-2.3
2017/2/14,3.4,1.8,4.4,-3.9,158.4,-0.2,-0.6,0.4,1.2,1.5,-2.3
2017/2/15,3.6,2.3,3.4,-3.9,164.0,-0.5,-0.5,-0.2,1.4,0.2,-2.3
2017/2/16,4.1,3.2,4.6,-3.8,166.1,-0.1,0.3,-0.3,2.2,1.3,-2.3
2017/2/17,4.2,2.1,4.4,-4.1,170.1,0.4,0.6,-0.5,0.8,0.9,-1.5
2017/2/18,3.9,0.3,2.2,-4.4,185.7,0.2,0.3,-0.9,-1.3,-1.4,-1.5
2017/2/19,4.1,-1.0,1.6,-4.6,209.0,0.1,0.4,-0.9,-2.8,-2.1,-1.5
2017/2/20,3.9,1.1,4.0,-4.1,229.4,0.2,0.2,-0.4,-0.5,0.5,-1.5
2017/2/21,3.9,2.9,4.1,-4.6,245.0,0.1,0.1,-0.3,1.5,0.6,-1.5
2017/2/22,4.2,2.9,5.1,-4.6,260.8,0.0,0.0,-0.5,1.3,1.6,-1.5
2017/2/23,4.2,2.6,5.9,-4.6,280.5,0.1,0.1,-0.6,1.0,2.2,-1.5
2017/2/24,4.1,3.2,6.9,-4.5,297.6,0.0,0.0,-0.3,1.6,3.0,-0.1
2017/2/25,3.7,2.1,4.6,-4.3,311.9,0.2,-0.1,0.3,0.4,0.3,-0.1
2017/2/26,3.7,-1.5,1.3,-4.0,323.9,0.3,-0.1,0.5,-3.4,-3.3,-0.1
2017/2/27,3.6,1.2,3.9,-3.9,332.7,0.3,-0.1,0.3,-0.7,-0.7,-0.1
2017/2/28,3.3,1.1,4.8,-4.0,342.4,-0.2,-0.6,0.2,-0.8,0.2,-0.1
2017/3/1,4.0,1.0,4.0,-4.6,353.4,-0.3,0.1,-0.2,-0.7,-0.6,-0.1
2017/3/2,4.4,3.7,5.8,-4.0,363.5,-0.1,0.5,0.5,2.3,1.3,-0.1
2017/3/3,4.8,3.4,6.4,-3.2,366.5,0.1,0.7,0.8,1.9,1.9,1.0
2017/3/4,4.5,-0.6,3.5,-2.5,369.1,0.2,0.4,1.1,-2.2,-0.9,1.0
2017/3/5,4.4,-1.7,2.0,-2.9,378.3,0.2,0.3,0.5,-2.9,-2.2,1.0
2017/3/6,4.8,-0.7,3.6,-3.3,388.1,0.2,0.3,0.0,-1.8,-0.7,1.0
2017/3/7,4.8,0.0,2.5,-3.1,397.5,-0.4,-0.1,-0.2,-0.9,-1.8,1.0
2017/3/8,4.6,0.4,3.6,-3.0,402.6,-0.1,-0.3,-0.2,-0.3,-0.3,1.0
2017/3/9,4.5,2.5,4.5,-3.0,405.8,-0.2,-0.1,-0.3,1.8,0.6,1.0
2017/3/10,4.8,3.5,5.8,-2.8,403.4,0.0,0.2,-0.1,3.0,2.0,0.4
2017/3/11,5.0,0.2,2.1,-2.1,387.6,-0.1,0.3,0.4,-0.3,-1.5,0.4
2017/3/12,5.2,-2.1,-0.1,-2.6,364.5,0.1,0.4,-0.1,-2.7,-3.5,0.4
2017/3/13,5.1,0.8,2.2,-2.8,344.5,0.1,0.4,-0.1,0.2,-1.0,0.4
2017/3/14,5.2,0.8,2.0,-2.4,325.3,0.3,0.4,0.4,0.1,-1.0,0.4
2017/3/15,5.1,-0.6,2.2,-2.4,300.8,0.1,0.4,0.5,-1.4,-0.7,0.4
2017/3/16,5.2,-1.3,2.8,-2.9,272.4,0.1,0.5,-0.1,-2.0,0.1,0.4
2017/3/17,4.6,-0.9,2.0,-3.2,258.2,-0.2,-0.2,-0.7,-1.1,-0.5,-0.5
2017/3/18,4.1,0.1,1.9,-2.8,255.0,-0.1,-0.6,-0.3,0.5,0.1,-0.5
2017/3/19,4.2,-1.0,1.7,-3.0,253.7,0.1,-0.5,-0.2,-0.6,-0.1,-0.5
2017/3/20,3.9,1.1,3.3,-3.2,255.3,0.1,-0.5,-0.3,1.4,1.2,-0.5
2017/3/21,3.4,0.9,2.5,-3.9,257.8,-0.7,-0.9,-0.9,1.1,0.2,-0.5
2017/3/22,3.9,1.1,2.7,-2.6,260.3,-0.4,-0.4,0.5,1.3,0.4,-0.5
2017/3/23,4.0,-0.5,3.1,-2.8,251.1,-0.3,-0.2,0.2,-0.5,0.6,-0.5
2017/3/24,3.8,0.6,4.4,-3.1,250.0,-0.3,-0.2,-0.4,0.5,2.0,-1.2
2017/3/25,3.8,-0.3,1.9,-2.8,255.4,-0.1,0.0,-0.1,-0.6,-0.9,-1.2
