gfsen_public_time,Normal_vwap,VALUE_hdd,10Y_NORMAL_hdd,Sum_Value_hdd,Delta_Full_hdd,Delta_Sub_hdd,VALUE_cdd,10Y_NORMAL_cdd,Sum_Value_cdd,Delta_Full_cdd,Delta_Sub_cdd,Month
2016-11-15 06:28:00,1.008,11.380,18.360,275.750,-3.640,-2.670,0.800,0.570,4.780,-0.100,-0.260,11
2016-11-16 06:28:00,1.016,11.960,18.670,280.330,-8.280,-5.800,0.750,0.500,4.500,0.530,0.250,11
2016-11-17 06:28:00,0.996,11.560,18.980,298.350,3.840,2.350,0.760,0.490,4.200,0.080,0.010,11
2016-11-18 06:28:00,1.010,12.150,19.300,310.990,-3.670,-5.380,0.440,0.470,3.460,0.040,0.160,11
2016-11-21 06:28:00,0.996,23.250,20.180,335.230,-1.630,-2.030,0.070,0.460,4.020,-0.040,-0.140,11
2016-11-22 06:28:00,1.008,21.860,20.410,335.410,-4.490,-4.310,0.300,0.440,4.120,-0.360,-0.320,11
2016-11-23 06:28:00,0.999,20.810,20.650,337.930,-8.770,-7.870,0.300,0.440,4.090,0.360,0.500,11
2016-11-24 06:28:00,1.002,18.420,20.830,339.660,3.180,2.830,0.450,0.430,4.150,-0.040,-0.270,11
2016-11-25 06:28:00,1.000,18.800,21.120,344.880,-0.090,-1.140,0.460,0.430,4.640,0.340,0.200,11
2016-11-28 06:28:00,0.996,18.010,21.880,363.720,5.240,6.750,0.500,0.380,4.580,0.060,-0.180,11
2016-11-29 06:28:00,0.995,15.320,22.040,370.120,2.220,0.110,0.940,0.380,5.380,0.100,0.130,11
2016-11-30 06:28:00,0.996,17.880,22.410,386.670,-0.830,0.250,0.690,0.380,4.470,0.200,0.110,11
2016-12-01 06:28:00,1.004,22.220,22.600,408.920,2.460,-0.120,0.480,0.380,4.150,-0.120,0.090,12
2016-12-02 06:28:00,1.001,23.700,22.850,419.260,-3.820,-2.050,0.300,0.380,3.270,-0.180,-0.050,12
2016-12-05 06:28:00,1.002,23.960,23.460,461.670,3.440,4.710,0.580,0.370,4.210,0.300,0.270,12
2016-12-06 06:28:00,0.992,25.680,23.700,478.480,12.280,9.690,0.600,0.370,4.270,-0.450,-0.430,12
2016-12-07 06:28:00,1.003,29.130,23.880,493.420,0.800,2.280,0.360,0.370,3.110,0.360,0.200,12
2016-12-08 06:28:00,1.006,31.860,24.050,500.860,4.410,6.040,0.210,0.370,4.130,0.710,0.350,12
2016-12-09 06:28:00,1.005,32.700,24.250,506.260,-5.250,-7.030,0.130,0.360,5.870,0.160,-0.110,12
2016-12-12 06:28:00,0.996,27.500,24.890,476.460,10.140,5.160,0.540,0.350,5.160,-0.460,-0.420,12
2016-12-13 06:28:00,1.006,30.440,25.100,481.510,0.470,-3.780,0.600,0.350,5.700,-0.150,0.050,12
2016-12-14 06:28:00,1.001,32.890,25.370,488.790,-0.860,-3.680,0.410,0.350,5.530,0.580,0.350,12
2016-12-15 06:28:00,1.002,37.490,25.510,464.550,1.690,-2.130,0.190,0.340,5.090,0.040,0.140,12
2016-12-16 06:28:00,1.004,35.020,25.660,452.800,11.400,11.220,0.240,0.330,4.800,-0.670,-0.390,12
2016-12-19 06:28:00,1.010,38.660,26.260,430.380,-6.170,-0.280,0.520,0.330,4.530,0.230,-0.120,12
2016-12-20 06:28:00,1.001,31.640,26.410,398.120,-5.590,-1.570,0.350,0.310,4.830,0.170,0.240,12
2016-12-21 06:28:00,1.014,27.270,26.550,408.470,-1.630,-0.030,0.220,0.300,4.920,0.290,0.210,12
2016-12-22 06:28:00,1.010,26.550,26.780,400.220,-12.450,-4.980,0.200,0.300,5.610,0.440,-0.040,12
2016-12-23 06:28:00,0.999,25.400,27.000,414.460,-5.220,-1.670,0.360,0.300,5.460,0.080,0.040,12
2016-12-27 06:28:00,1.007,22.760,27.650,458.100,5.650,5.490,0.740,0.250,4.760,0.420,0.140,12
2016-12-28 06:28:00,1.002,23.520,27.830,478.130,4.040,3.140,0.760,0.240,3.230,0.210,0.080,12
2016-12-29 06:28:00,0.998,24.720,27.960,473.640,6.300,2.810,0.340,0.240,3.780,-0.470,-0.170,12
2016-12-30 06:28:00,0.998,28.180,28.160,464.170,-13.420,-9.830,0.060,0.220,4.580,0.100,0.240,12
2017-01-03 06:28:00,1.004,24.490,28.700,452.440,-9.520,-11.440,0.570,0.160,2.390,0.120,0.090,1
2017-01-04 06:28:00,0.989,32.240,28.840,460.120,0.060,1.250,0.280,0.160,2.130,-0.100,-0.180,1
2017-01-05 06:28:00,0.997,37.530,29.040,458.670,3.330,4.860,0.170,0.160,3.190,0.210,0.030,1
2017-01-06 06:28:00,0.995,42.440,29.110,430.050,8.830,9.220,0.200,0.160,3.480,-0.580,-0.480,1
2017-01-09 06:28:00,0.999,34.710,29.470,389.590,10.340,8.020,0.000,0.140,3.980,-0.030,-0.180,1
2017-01-10 06:28:00,1.007,26.270,29.590,372.100,-1.590,-1.880,0.090,0.140,3.480,0.130,0.110,1
2017-01-11 06:28:00,1.007,22.330,29.640,356.070,-9.010,-4.920,0.220,0.130,3.560,0.430,0.480,1
2017-01-12 06:28:00,1.002,22.940,29.650,353.480,-11.120,-7.340,0.370,0.130,4.140,0.220,0.190,1
2017-01-13 06:28:00,1.008,27.970,29.740,357.880,2.320,0.010,0.460,0.130,3.800,-0.320,-0.200,1
2017-01-16 06:28:00,1.000,24.510,29.970,359.380,2.430,5.160,0.430,0.130,3.750,0.190,0.180,1
2017-01-17 06:28:00,0.992,22.210,30.020,355.150,-13.080,-5.370,0.440,0.130,3.330,-0.010,-0.080,1
2017-01-18 06:28:00,0.985,22.510,30.020,379.910,8.990,6.010,0.430,0.130,2.750,-0.090,-0.020,1
2017-01-19 06:28:00,1.001,21.680,30.010,392.280,0.690,0.780,0.340,0.130,2.530,0.040,0.000,1
2017-01-20 06:28:00,1.003,20.330,30.010,415.640,-0.040,2.170,0.490,0.130,2.500,0.160,0.050,1
2017-01-23 06:28:00,0.995,22.440,30.020,446.140,-5.070,-4.020,0.140,0.150,1.240,-0.060,-0.110,1
2017-01-24 06:28:00,1.002,24.250,29.980,453.220,-0.920,-0.320,0.190,0.150,1.250,0.020,-0.060,1
2017-01-25 06:28:00,1.000,24.330,29.990,452.720,-3.180,-5.170,0.150,0.160,1.330,0.010,0.040,1
2017-01-26 06:28:00,0.999,27.170,29.940,469.620,4.850,1.440,0.290,0.200,1.310,0.020,0.050,1
2017-01-27 06:28:00,1.015,30.250,29.920,449.240,8.360,8.150,0.100,0.210,1.330,-0.260,-0.280,1
2017-01-30 06:28:00,0.993,28.240,29.670,418.830,-10.080,-1.100,0.000,0.230,2.010,-0.010,-0.070,1
2017-01-31 06:28:00,1.005,24.380,29.610,406.340,-4.450,-0.880,0.010,0.240,2.850,0.440,-0.000,1
2017-02-01 06:28:00,0.997,25.900,29.570,406.410,-6.540,2.040,0.170,0.260,2.370,0.150,-0.180,2
2017-02-02 06:28:00,0.996,30.480,29.480,392.510,-21.590,-19.740,0.180,0.260,2.890,0.130,0.260,2
2017-02-03 06:28:00,1.007,32.670,29.320,401.160,2.990,-1.030,0.220,0.270,2.560,-0.210,-0.020,2
2017-02-06 06:28:00,1.002,22.270,28.980,366.670,-13.340,-11.750,0.530,0.290,5.330,-0.090,-0.030,2
2017-02-07 06:28:00,1.001,17.490,28.860,385.910,10.010,6.600,0.860,0.310,4.650,-0.700,-0.240,2
2017-02-08 06:28:00,1.005,22.940,28.700,363.170,-12.150,-12.400,0.780,0.330,4.230,0.060,0.330,2
2017-02-09 06:28:00,0.998,30.140,28.580,380.960,5.660,3.580,0.240,0.330,4.110,0.410,0.440,2
2017-02-10 06:28:00,0.999,26.560,28.420,361.660,-1.870,-1.710,0.190,0.340,3.980,0.010,-0.230,2
2017-02-13 06:28:00,0.997,24.270,27.850,331.470,-5.930,-8.110,0.390,0.350,5.530,1.040,1.210,2
2017-02-14 06:28:00,1.004,23.730,27.660,329.720,-0.890,5.960,0.350,0.350,6.400,0.500,0.290,2
2017-02-15 06:28:00,0.997,24.620,27.520,317.990,-13.050,-10.720,0.340,0.380,5.600,0.280,0.420,2
2017-02-16 06:28:00,0.993,25.100,27.320,304.290,-5.590,-4.850,0.090,0.390,5.240,-0.200,0.000,2
2017-02-17 06:28:00,0.999,20.960,27.060,311.130,4.330,3.330,0.100,0.410,5.570,-0.610,-0.680,2
2017-02-20 06:28:00,1.001,14.820,26.390,315.510,-5.270,-6.310,0.520,0.430,7.960,0.060,0.330,2
2017-02-21 06:28:00,1.000,14.450,26.150,314.530,-1.210,0.650,0.390,0.430,8.220,0.730,0.440,2
2017-02-22 06:28:00,1.008,12.780,25.930,318.890,8.370,7.410,0.390,0.430,7.720,-0.180,-0.200,2
2017-02-23 06:28:00,1.006,14.820,25.540,357.580,13.620,12.800,0.750,0.460,6.790,-0.150,-0.130,2
2017-02-24 06:28:00,0.999,16.910,25.270,360.190,-4.680,-3.970,0.580,0.460,5.860,0.170,0.030,2
2017-02-27 06:28:00,0.999,21.720,24.420,322.670,-5.450,-1.960,0.760,0.470,6.350,0.430,0.180,2
2017-02-28 06:28:00,1.006,15.840,24.090,307.650,5.740,3.290,1.520,0.480,6.480,-0.640,-0.710,2
2017-03-01 06:28:00,1.005,16.680,23.770,320.970,5.580,3.870,0.830,0.500,5.060,-0.350,-0.030,3
2017-03-02 06:28:00,0.993,24.430,23.510,320.150,11.060,5.900,0.450,0.530,5.290,-0.480,-0.220,3
2017-03-03 06:28:00,1.005,27.280,23.160,310.290,0.000,4.720,0.190,0.530,8.630,1.480,0.970,3
2017-03-06 06:28:00,0.999,18.200,22.330,331.360,3.920,-1.340,0.620,0.570,8.810,-0.710,-0.260,3
2017-03-07 06:28:00,0.990,16.480,21.850,322.360,0.150,-3.700,0.410,0.580,7.630,-0.380,0.020,3
2017-03-08 06:28:00,1.001,16.900,21.600,334.150,2.680,-5.360,0.400,0.580,6.700,-0.810,-0.610,3
2017-03-09 06:28:00,1.000,17.100,21.280,346.680,-0.870,-1.170,0.760,0.590,7.580,0.160,0.000,3
2017-03-10 06:28:00,1.007,24.590,21.030,348.050,1.500,4.110,0.780,0.600,7.130,-0.240,-0.120,3
2017-03-13 01:28:00,1.001,27.460,20.150,333.450,-14.800,-14.400,0.800,0.610,10.720,1.800,1.320,3
2017-03-14 01:28:00,0.995,28.870,19.870,325.370,-15.110,-16.420,0.460,0.610,8.730,0.070,0.750,3
2017-03-15 01:28:00,1.012,29.410,19.590,311.950,-5.910,-5.860,0.400,0.640,9.770,-0.200,-0.010,3
2017-03-16 01:28:00,0.996,25.760,19.270,300.010,6.470,8.270,0.300,0.690,10.310,-0.260,-0.470,3
2017-03-17 01:28:00,0.988,20.750,19.000,264.670,7.670,5.130,0.800,0.700,12.320,-0.980,-0.420,3
2017-03-20 01:28:00,0.997,16.080,18.160,224.720,-12.650,-9.270,1.350,0.760,16.020,1.960,1.510,3
2017-03-21 01:28:00,1.000,16.210,17.860,213.110,-1.610,-1.890,1.270,0.770,17.340,0.690,0.280,3
2017-03-22 01:28:00,0.999,22.560,17.630,211.340,-2.240,-2.570,1.080,0.790,15.850,0.830,1.360,3
2017-03-23 01:28:00,0.999,21.100,17.420,204.260,-9.710,-7.210,0.970,0.800,15.330,1.550,0.970,3
2017-03-24 01:28:00,0.998,14.250,17.070,193.770,-7.430,-4.500,0.880,0.830,16.070,1.520,0.990,3
2017-03-27 01:28:00,1.003,12.080,16.240,191.780,-0.620,-1.370,1.150,0.920,18.450,0.710,0.510,3
2017-03-28 01:28:00,1.006,12.970,16.050,184.090,-4.870,-2.750,1.320,0.940,17.760,-0.650,-0.950,3
2017-03-29 01:28:00,1.001,14.600,15.820,192.470,-2.400,-3.150,1.380,0.970,16.640,0.380,0.500,3
2017-03-30 01:28:00,0.999,14.900,15.520,202.860,8.840,7.710,0.890,0.980,16.360,-1.350,-0.590,3
2017-03-31 01:28:00,1.000,16.180,15.320,195.850,-1.930,1.440,1.090,1.010,16.710,0.810,0.790,3
2017-04-03 01:28:00,0.998,11.230,14.490,185.020,2.390,2.350,1.250,1.040,15.450,0.860,0.140,4
2017-04-04 01:28:00,0.996,11.070,14.290,173.630,-1.450,-2.740,1.720,1.080,15.110,-0.350,0.110,4
2017-04-05 01:28:00,1.006,12.340,14.030,163.810,-9.340,-8.100,1.110,1.130,14.810,0.200,0.550,4
2017-04-06 01:28:00,0.994,14.450,13.810,160.630,-10.800,-7.910,0.520,1.190,17.330,2.480,1.530,4
2017-04-07 01:28:00,1.000,17.220,13.600,154.690,-3.530,-0.820,0.420,1.240,19.740,2.100,1.290,4
2017-04-10 01:28:00,0.999,8.160,12.750,137.540,-2.610,1.370,1.030,1.320,23.290,-0.930,-1.050,4
2017-04-11 01:28:00,0.994,8.830,12.520,133.370,-7.790,-5.080,1.090,1.350,23.890,-1.440,-1.580,4
2017-04-12 01:28:00,0.995,9.300,12.240,147.450,5.760,5.540,1.160,1.370,25.670,-0.260,-0.580,4
2017-04-13 01:28:00,1.003,10.160,12.050,137.600,-13.760,-11.270,1.380,1.420,23.790,0.010,0.080,4
2017-04-17 01:28:00,0.997,7.370,11.070,126.010,-4.800,-1.810,1.960,1.590,28.780,1.570,1.030,4
2017-04-18 01:28:00,1.001,7.850,10.810,116.450,-5.530,-1.170,1.750,1.660,29.770,0.830,0.050,4
2017-04-19 01:28:00,1.002,7.950,10.520,114.770,-7.080,-4.200,2.260,1.710,30.230,1.440,0.910,4
2017-04-20 01:28:00,0.999,6.610,10.350,106.190,-3.400,-3.390,2.390,1.770,32.010,0.460,0.260,4
2017-04-21 01:28:00,0.999,9.670,9.970,103.590,-1.960,2.460,2.560,1.830,37.180,3.010,0.230,4
2017-04-24 01:28:00,0.986,9.550,9.240,110.410,1.480,-2.550,0.820,1.980,32.960,-1.930,0.430,4
2017-04-25 01:28:00,1.001,7.930,8.980,107.210,-0.410,-1.710,1.500,2.050,34.500,-0.550,0.440,4
2017-04-26 01:28:00,0.998,6.160,8.740,121.060,6.540,5.000,1.570,2.120,32.730,-0.050,0.190,4
2017-04-27 01:28:00,1.002,8.540,8.520,122.280,-0.610,-0.890,1.800,2.190,33.480,0.250,-0.220,4
2017-04-28 01:28:00,1.005,8.200,8.250,113.150,-3.550,1.210,3.290,2.330,35.000,0.870,0.480,4
2017-05-01 01:28:00,1.001,7.310,7.540,128.100,7.260,4.540,2.020,2.590,30.110,-0.500,0.050,5
2017-05-02 01:28:00,0.994,9.000,7.220,123.310,-0.320,0.120,2.350,2.700,31.450,0.760,0.130,5
2017-05-03 01:28:00,1.003,10.420,7.070,121.280,-1.410,4.940,2.600,2.770,32.650,0.730,-0.370,5
2017-05-04 01:28:00,1.001,9.400,6.780,115.280,0.880,1.280,2.170,2.860,32.870,-0.390,-0.260,5
2017-05-05 01:28:00,1.000,8.590,6.570,118.590,-3.170,-3.120,1.290,2.880,31.580,1.230,1.140,5
2017-05-08 01:28:00,0.993,11.240,5.810,97.650,-3.790,-3.160,1.520,3.220,41.220,2.300,2.210,5
2017-05-09 01:28:00,0.993,9.090,5.630,76.930,-14.780,-7.150,2.130,3.300,44.700,1.280,2.390,5
2017-05-10 01:28:00,1.003,6.440,5.430,72.950,3.380,0.760,2.960,3.410,50.930,2.400,1.770,5
2017-05-11 01:28:00,1.002,7.010,5.200,53.610,-12.420,-4.110,3.170,3.510,59.830,5.390,2.300,5
2017-05-12 01:28:00,1.004,7.670,4.970,48.130,1.590,0.880,2.400,3.650,65.120,0.550,0.420,5
2017-05-15 01:28:00,0.997,5.750,4.440,49.480,3.990,0.960,3.400,3.950,64.470,-2.050,-2.440,5
2017-05-16 01:28:00,0.996,3.750,4.270,52.650,-4.590,-3.910,4.320,4.060,63.380,0.740,-0.050,5
2017-05-17 01:28:00,1.000,2.770,4.040,54.270,3.860,1.900,5.780,4.310,61.500,-1.640,-1.430,5
2017-05-18 01:28:00,1.005,3.290,3.890,55.270,-2.070,-1.870,6.500,4.440,61.370,1.160,-0.070,5
2017-05-19 01:28:00,0.999,5.140,3.740,58.140,2.510,2.880,5.340,4.530,59.570,-2.370,-2.130,5
2017-05-22 01:28:00,1.003,5.040,3.140,31.750,-2.390,-1.290,3.660,4.900,69.630,-0.080,-0.280,5
2017-05-23 01:28:00,1.001,4.560,3.010,31.400,-0.480,0.230,3.340,5.020,71.650,1.900,1.450,5
2017-05-24 01:28:00,0.989,4.820,2.910,27.140,-0.050,-0.630,2.460,5.130,73.990,1.450,1.520,5
2017-05-25 01:28:00,1.001,4.980,2.750,24.080,1.930,0.670,2.450,5.240,82.910,-0.210,0.490,5
2017-05-26 01:28:00,0.998,3.420,2.610,21.880,0.070,-0.490,3.440,5.500,82.530,-3.110,-1.930,5
2017-05-30 01:28:00,0.999,3.310,1.970,18.820,-2.460,0.570,4.230,6.040,86.890,5.550,1.930,5
2017-05-31 01:28:00,1.000,2.440,1.900,17.660,-1.640,-0.230,4.310,6.200,90.370,4.080,3.190,5
2017-06-01 01:28:00,1.001,1.850,1.820,12.920,-1.500,0.190,4.390,6.430,99.240,0.550,-1.730,6
2017-06-02 01:28:00,1.008,1.780,1.720,13.390,1.510,0.530,5.190,6.650,103.200,0.990,2.790,6
2017-06-05 01:28:00,0.989,1.110,1.380,16.580,1.080,0.280,5.850,7.000,113.790,-0.090,0.560,6
2017-06-06 01:28:00,1.004,2.970,1.320,14.520,-0.980,-0.070,5.100,7.180,118.410,3.780,1.110,6
2017-06-07 01:28:00,0.999,2.780,1.210,12.500,0.090,0.050,4.260,7.330,129.600,2.640,1.410,6
2017-06-08 01:28:00,0.995,2.250,1.120,9.870,0.220,-0.030,3.750,7.500,135.520,0.990,2.340,6
2017-06-09 01:28:00,0.997,1.330,0.950,7.980,0.210,0.180,4.660,7.620,141.180,0.070,-0.660,6
2017-06-12 01:28:00,1.000,1.350,0.730,5.540,-0.160,-0.140,9.580,8.140,147.480,0.870,-1.890,6
2017-06-13 01:28:00,0.999,0.950,0.690,5.070,-0.090,-0.240,9.930,8.310,145.030,1.340,2.510,6
2017-06-14 01:28:00,1.007,0.670,0.590,4.100,-0.290,0.070,9.360,8.450,151.490,-1.310,-1.070,6
2017-06-15 01:28:00,0.998,0.570,0.550,3.600,0.220,0.140,9.610,8.610,154.350,-0.370,-1.730,6
2017-06-16 01:28:00,1.000,0.460,0.510,3.470,0.380,0.090,9.950,8.740,153.780,2.400,0.800,6
2017-06-19 01:28:00,1.000,0.240,0.410,3.930,-0.290,-0.040,9.780,9.270,142.580,2.680,2.510,6
2017-06-20 01:28:00,1.003,0.300,0.400,4.370,0.100,-0.150,9.050,9.410,140.770,-0.440,0.750,6
2017-06-21 01:28:00,0.996,0.350,0.340,4.890,0.630,0.070,9.030,9.530,136.880,-1.140,-1.610,6
2017-06-22 01:28:00,0.998,0.230,0.310,6.190,0.170,0.010,10.120,9.690,137.250,-1.570,-2.150,6
2017-06-23 01:28:00,0.998,0.490,0.300,7.210,0.470,0.220,10.530,9.930,136.050,2.770,0.850,6
2017-06-26 01:28:00,1.000,1.870,0.240,5.110,-0.080,-0.080,6.250,10.350,156.360,2.490,1.140,6
2017-06-27 01:28:00,1.000,1.740,0.230,3.440,0.030,-0.070,5.850,10.480,165.020,3.100,3.130,6
2017-06-28 01:28:00,0.999,0.680,0.200,1.790,-0.060,0.020,6.260,10.710,169.710,4.100,3.100,6
2017-06-29 01:28:00,0.997,0.220,0.190,0.940,-0.120,-0.020,8.500,10.850,181.730,1.800,3.480,6
2017-06-30 01:28:00,1.004,0.300,0.170,0.750,0.020,0.000,10.180,10.960,181.590,0.530,-0.850,6
2017-07-03 01:28:00,1.000,0.110,0.120,0.560,-0.020,-0.010,10.380,11.430,174.740,2.430,2.370,7
2017-07-04 01:28:00,1.001,0.070,0.100,0.640,0.070,0.000,10.840,11.530,174.980,-1.720,-1.210,7
2017-07-05 01:28:00,1.001,0.010,0.090,0.480,-0.020,0.030,11.210,11.640,177.830,0.220,-1.270,7
2017-07-06 01:28:00,1.000,0.010,0.090,0.630,0.030,0.070,11.760,11.700,180.630,-0.980,0.650,7
2017-07-07 01:28:00,1.001,0.050,0.080,0.650,-0.100,-0.050,12.270,11.820,192.400,5.600,2.740,7
2017-07-10 01:28:00,1.004,0.050,0.060,0.480,-0.130,-0.010,11.760,12.180,191.110,5.140,2.090,7
2017-07-11 01:28:00,1.002,0.100,0.060,0.710,-0.070,-0.040,12.610,12.230,198.140,8.520,5.390,7
2017-07-12 01:28:00,0.994,0.080,0.050,0.710,-0.120,-0.100,13.290,12.300,195.700,-3.390,-4.770,7
2017-07-13 01:28:00,1.000,0.170,0.050,0.810,0.070,0.040,12.570,12.350,196.210,1.350,2.790,7
2017-07-14 01:28:00,1.002,0.180,0.040,0.650,0.050,-0.040,10.740,12.380,194.230,3.990,3.900,7
2017-07-17 01:28:00,1.002,0.130,0.030,0.490,0.020,0.010,10.900,12.560,194.210,-1.430,-3.130,7
2017-07-18 01:28:00,1.008,0.050,0.030,0.550,0.200,0.050,11.980,12.570,188.440,-6.640,-3.270,7
2017-07-19 01:28:00,0.998,0.060,0.030,0.530,0.130,-0.020,13.280,12.580,196.310,3.660,6.060,7
2017-07-20 01:28:00,0.998,0.080,0.020,0.320,-0.100,-0.070,14.150,12.580,190.580,-0.200,0.240,7
2017-07-21 01:28:00,0.999,0.070,0.020,0.540,0.000,-0.030,14.120,12.600,186.180,-0.060,-0.010,7
2017-07-24 01:28:00,1.001,0.340,0.010,0.740,0.070,0.020,10.290,12.610,171.490,1.040,1.970,7
2017-07-25 01:28:00,1.002,0.320,0.010,0.790,0.160,0.000,9.600,12.610,158.550,-1.300,1.290,7
2017-07-26 01:28:00,0.999,0.120,0.010,0.540,-0.010,-0.010,10.540,12.590,162.180,4.720,2.300,7
2017-07-27 01:28:00,0.999,0.050,0.010,0.510,0.030,-0.030,11.220,12.540,165.380,-0.170,0.300,7
2017-07-31 01:28:00,1.002,0.010,0.010,1.050,-0.100,0.020,9.630,12.310,151.980,0.830,-0.510,7
2017-08-01 01:28:00,0.991,0.000,0.010,1.810,0.240,0.130,10.930,12.200,147.420,-4.820,-3.320,8
2017-08-02 01:28:00,1.005,0.020,0.010,1.940,-0.170,-0.010,10.970,12.190,144.780,1.100,0.410,8
2017-08-03 01:28:00,0.999,0.330,0.010,1.930,0.140,0.010,10.610,12.090,146.450,-1.920,-2.220,8
2017-08-04 01:28:00,1.002,0.640,0.010,2.260,-0.370,-0.130,9.200,11.960,141.330,3.990,3.650,8
2017-08-07 01:28:00,0.994,0.390,0.030,1.450,0.260,0.210,7.810,11.750,145.650,-4.680,-2.250,8
2017-08-08 01:28:00,1.000,0.230,0.030,0.990,-0.020,-0.080,7.710,11.620,144.170,-3.800,-1.390,8
2017-08-09 01:28:00,1.005,0.140,0.040,1.230,0.130,0.020,8.280,11.560,150.150,5.400,4.950,8
2017-08-10 01:28:00,1.001,0.110,0.040,0.760,-0.170,-0.010,9.500,11.480,154.070,-3.170,-1.270,8
2017-08-11 01:28:00,0.997,0.130,0.050,1.220,0.200,0.010,9.580,11.410,156.870,-2.640,-0.960,8
2017-08-14 01:28:00,1.001,0.190,0.050,1.120,-0.110,-0.070,9.100,11.160,162.340,-0.600,0.690,8
2017-08-15 01:28:00,1.002,0.170,0.060,0.980,-0.090,-0.100,9.520,11.040,161.370,-0.970,-0.110,8
2017-08-16 01:28:00,1.002,0.170,0.070,1.030,-0.100,-0.110,10.240,10.910,152.590,-1.330,-0.200,8
2017-08-17 01:28:00,0.998,0.080,0.070,1.400,0.010,0.010,10.840,10.780,149.590,3.120,2.350,8
2017-08-18 01:28:00,1.001,0.060,0.080,1.970,0.550,0.220,11.150,10.710,144.590,-3.850,-2.040,8
2017-08-21 01:28:00,0.999,0.030,0.120,6.260,2.070,1.090,11.970,10.430,121.240,-8.070,-5.700,8
2017-08-22 01:28:00,1.006,0.100,0.130,7.570,2.010,0.840,10.910,10.290,113.780,-6.460,-2.530,8
2017-08-23 01:28:00,1.003,0.440,0.140,6.300,-0.420,-0.640,8.320,10.190,112.930,1.520,1.610,8
2017-08-24 01:28:00,1.001,0.980,0.150,5.300,-0.590,-0.360,7.090,10.120,123.490,4.210,4.290,8
2017-08-25 01:28:00,0.999,1.360,0.180,7.320,1.630,0.730,6.890,10.010,120.420,-0.230,1.180,8
2017-08-28 01:28:00,0.998,0.410,0.250,15.330,-3.210,-3.430,7.690,9.650,110.090,-0.280,0.650,8
2017-08-29 01:28:00,1.004,0.720,0.280,19.040,0.460,-0.920,7.630,9.520,111.070,1.410,2.540,8
2017-08-30 01:28:00,1.002,0.350,0.350,24.210,4.890,3.300,7.510,9.430,103.430,-3.490,-2.510,8
2017-08-31 01:28:00,0.995,1.120,0.390,23.760,-4.150,-3.540,7.910,9.320,98.580,-0.880,0.170,8
2017-09-01 01:28:00,1.003,3.250,0.420,19.830,-3.500,-1.080,7.220,9.120,95.430,3.610,2.240,9
2017-09-04 01:28:00,1.001,0.270,0.490,29.100,1.530,2.700,8.880,8.730,78.330,-2.190,-2.410,9
2017-09-05 01:28:00,0.994,1.870,0.530,27.460,-1.990,-0.100,7.790,8.610,77.520,1.590,0.610,9
2017-09-06 01:28:00,1.006,3.870,0.610,29.560,-1.760,-1.470,5.010,8.460,74.220,1.110,1.460,9
2017-09-07 01:28:00,1.004,3.500,0.690,26.140,-3.660,-2.760,4.160,8.330,77.480,3.090,2.070,9
2017-09-08 01:28:00,0.998,3.120,0.700,22.950,-0.980,-0.400,4.230,8.150,77.970,1.290,0.570,9
2017-09-11 01:28:00,1.007,2.290,1.040,16.960,-0.940,-0.870,4.910,7.840,85.020,1.440,0.470,9
2017-09-12 01:28:00,0.998,0.750,1.090,14.670,-6.100,-4.470,5.060,7.660,93.270,7.360,4.720,9
2017-09-13 01:28:00,1.001,0.540,1.190,14.080,0.020,-0.060,5.480,7.480,96.630,5.120,3.650,9
2017-09-14 01:28:00,0.999,0.510,1.300,19.850,1.900,1.620,6.250,7.310,95.250,-1.590,0.900,9
2017-09-15 01:28:00,0.995,0.660,1.380,19.090,-0.430,-0.720,6.790,7.180,96.680,2.440,1.930,9
2017-09-18 01:28:00,1.010,1.000,1.780,31.890,-0.890,-1.350,6.620,6.720,91.480,2.250,1.510,9
2017-09-19 01:28:00,0.998,0.960,1.970,38.530,-4.790,-4.360,7.350,6.560,90.030,1.480,1.180,9
2017-09-20 01:28:00,0.996,1.100,2.070,44.280,-3.560,-1.500,8.340,6.420,83.330,0.830,-0.520,9
2017-09-21 01:28:00,0.997,1.280,2.200,49.840,-1.820,-1.810,8.560,6.210,80.020,0.210,-0.260,9
2017-09-22 01:28:00,0.996,1.670,2.390,52.890,1.390,1.310,8.310,6.040,78.570,0.700,0.510,9
2017-09-25 01:28:00,1.004,1.480,2.920,49.850,8.270,6.340,8.400,5.560,63.850,-5.270,-4.190,9
2017-09-26 01:28:00,1.002,1.380,3.110,51.200,3.380,2.700,7.950,5.420,57.900,-0.490,-0.190,9
2017-09-27 01:28:00,1.001,1.720,3.300,49.060,-1.300,-0.540,7.050,5.230,57.130,2.410,0.280,9
2017-09-28 01:28:00,1.004,3.380,3.530,54.430,-1.490,-2.050,4.880,5.060,54.870,1.230,1.550,9
2017-09-29 01:28:00,1.002,4.460,3.690,62.290,2.120,1.950,4.070,4.840,50.720,0.660,0.530,9
2017-10-02 01:28:00,0.993,4.470,4.390,83.500,10.560,7.040,3.340,4.350,46.750,-2.570,-1.530,10
2017-10-03 01:28:00,0.997,3.660,4.600,76.700,-1.890,-2.420,3.950,4.100,51.630,0.510,-0.100,10
2017-10-04 01:28:00,1.012,3.140,4.790,85.810,1.150,2.420,3.370,3.890,46.850,-1.370,-1.300,10
